filename,source,x,y,level,relative_x,relative_y
0413.jpg,lsd,102,125,L3/L4,0.3984375,0.48828125
0413.jpg,lsd,107,95,L2/L3,0.41796875,0.37109375
0413.jpg,lsd,114,66,L1/L2,0.4453125,0.2578125
0414.jpg,lsd,144,188,L5/S1,0.5625,0.734375
0414.jpg,lsd,137,158,L4/L5,0.53515625,0.6171875
0414.jpg,lsd,137,124,L3/L4,0.53515625,0.484375
0414.jpg,lsd,141,90,L2/L3,0.55078125,0.3515625
0414.jpg,lsd,145,56,L1/L2,0.56640625,0.21875
0415.jpg,lsd,134,171,L5/S1,0.5234375,0.66796875
0415.jpg,lsd,132,145,L4/L5,0.515625,0.56640625
0415.jpg,lsd,132,118,L3/L4,0.515625,0.4609375
0415.jpg,lsd,131,88,L2/L3,0.51171875,0.34375
0415.jpg,lsd,137,61,L1/L2,0.53515625,0.23828125
0416.jpg,lsd,126,186,L5/S1,0.4921875,0.7265625
0416.jpg,lsd,118,160,L4/L5,0.4609375,0.625
0416.jpg,lsd,117,132,L3/L4,0.45703125,0.515625
0416.jpg,lsd,120,103,L2/L3,0.46875,0.40234375
0416.jpg,lsd,125,76,L1/L2,0.48828125,0.296875
0417.jpg,lsd,136,200,L5/S1,0.53125,0.78125
0417.jpg,lsd,133,172,L4/L5,0.51953125,0.671875
0417.jpg,lsd,134,142,L3/L4,0.5234375,0.5546875
0417.jpg,lsd,137,111,L2/L3,0.53515625,0.43359375
0417.jpg,lsd,140,84,L1/L2,0.546875,0.328125
0419.jpg,lsd,117,194,L5/S1,0.45703125,0.7578125
0419.jpg,lsd,117,170,L4/L5,0.45703125,0.6640625
0419.jpg,lsd,119,142,L3/L4,0.46484375,0.5546875
0419.jpg,lsd,124,115,L2/L3,0.484375,0.44921875
0419.jpg,lsd,130,84,L1/L2,0.5078125,0.328125
0421.jpg,lsd,124,197,L5/S1,0.484375,0.76953125
0421.jpg,lsd,115,173,L4/L5,0.44921875,0.67578125
0421.jpg,lsd,112,147,L3/L4,0.4375,0.57421875
0421.jpg,lsd,118,121,L2/L3,0.4609375,0.47265625
0421.jpg,lsd,133,96,L1/L2,0.51953125,0.375
0422.jpg,lsd,126,185,L5/S1,0.4921875,0.72265625
0422.jpg,lsd,122,159,L4/L5,0.4765625,0.62109375
0422.jpg,lsd,124,127,L3/L4,0.484375,0.49609375
0422.jpg,lsd,129,96,L2/L3,0.50390625,0.375
0422.jpg,lsd,137,66,L1/L2,0.53515625,0.2578125
0423.jpg,lsd,132,185,L5/S1,0.515625,0.72265625
0423.jpg,lsd,131,158,L4/L5,0.51171875,0.6171875
0423.jpg,lsd,132,128,L3/L4,0.515625,0.5
0423.jpg,lsd,136,96,L2/L3,0.53125,0.375
0423.jpg,lsd,141,62,L1/L2,0.55078125,0.2421875
0424.jpg,lsd,104,197,L5/S1,0.40625,0.76953125
0424.jpg,lsd,100,175,L4/L5,0.390625,0.68359375
0424.jpg,lsd,98,146,L3/L4,0.3828125,0.5703125
0424.jpg,lsd,104,116,L2/L3,0.40625,0.453125
0424.jpg,lsd,114,84,L1/L2,0.4453125,0.328125
0425.jpg,lsd,127,181,L5/S1,0.49609375,0.70703125
0425.jpg,lsd,124,155,L4/L5,0.484375,0.60546875
0425.jpg,lsd,128,130,L3/L4,0.5,0.5078125
0425.jpg,lsd,133,100,L2/L3,0.51953125,0.390625
0425.jpg,lsd,143,74,L1/L2,0.55859375,0.2890625
0426.jpg,lsd,112,184,L5/S1,0.4375,0.71875
0426.jpg,lsd,116,154,L4/L5,0.453125,0.6015625
0426.jpg,lsd,116,116,L3/L4,0.453125,0.453125
0426.jpg,lsd,122,80,L2/L3,0.4765625,0.3125
0426.jpg,lsd,132,46,L1/L2,0.515625,0.1796875
0427.jpg,lsd,151,188,L5/S1,0.58984375,0.734375
0427.jpg,lsd,154,158,L4/L5,0.6015625,0.6171875
0427.jpg,lsd,145,120,L3/L4,0.56640625,0.46875
0427.jpg,lsd,142,85,L2/L3,0.5546875,0.33203125
0427.jpg,lsd,140,52,L1/L2,0.546875,0.203125
0428.jpg,lsd,134,186,L5/S1,0.5234375,0.7265625
0428.jpg,lsd,130,154,L4/L5,0.5078125,0.6015625
0428.jpg,lsd,131,122,L3/L4,0.51171875,0.4765625
0428.jpg,lsd,135,88,L2/L3,0.52734375,0.34375
0428.jpg,lsd,142,55,L1/L2,0.5546875,0.21484375
0429.jpg,lsd,106,188,L5/S1,0.4140625,0.734375
0429.jpg,lsd,100,158,L4/L5,0.390625,0.6171875
0429.jpg,lsd,102,121,L3/L4,0.3984375,0.47265625
0429.jpg,lsd,112,86,L2/L3,0.4375,0.3359375
0429.jpg,lsd,125,55,L1/L2,0.48828125,0.21484375
0430.jpg,lsd,129,184,L5/S1,0.50390625,0.71875
0430.jpg,lsd,123,156,L4/L5,0.48046875,0.609375
0430.jpg,lsd,125,124,L3/L4,0.48828125,0.484375
0430.jpg,lsd,130,94,L2/L3,0.5078125,0.3671875
0430.jpg,lsd,137,63,L1/L2,0.53515625,0.24609375
0431.jpg,lsd,130,190,L5/S1,0.5078125,0.7421875
0431.jpg,lsd,125,159,L4/L5,0.48828125,0.62109375
0431.jpg,lsd,122,132,L3/L4,0.4765625,0.515625
0431.jpg,lsd,130,100,L2/L3,0.5078125,0.390625
0431.jpg,lsd,137,70,L1/L2,0.53515625,0.2734375
0432.jpg,lsd,96,192,L5/S1,0.375,0.75
0432.jpg,lsd,86,169,L4/L5,0.3359375,0.66015625
0432.jpg,lsd,86,137,L3/L4,0.3359375,0.53515625
0432.jpg,lsd,89,105,L2/L3,0.34765625,0.41015625
0432.jpg,lsd,94,74,L1/L2,0.3671875,0.2890625
0433.jpg,lsd,135,191,L5/S1,0.52734375,0.74609375
0433.jpg,lsd,130,157,L4/L5,0.5078125,0.61328125
0433.jpg,lsd,129,121,L3/L4,0.50390625,0.47265625
0433.jpg,lsd,132,85,L2/L3,0.515625,0.33203125
0433.jpg,lsd,135,47,L1/L2,0.52734375,0.18359375
0434.jpg,lsd,110,179,L5/S1,0.4296875,0.69921875
0434.jpg,lsd,105,153,L4/L5,0.41015625,0.59765625
0434.jpg,lsd,106,121,L3/L4,0.4140625,0.47265625
0434.jpg,lsd,111,90,L2/L3,0.43359375,0.3515625
0434.jpg,lsd,120,60,L1/L2,0.46875,0.234375
0435.jpg,lsd,124,190,L5/S1,0.484375,0.7421875
0435.jpg,lsd,116,163,L4/L5,0.453125,0.63671875
0435.jpg,lsd,117,133,L3/L4,0.45703125,0.51953125
0435.jpg,lsd,122,103,L2/L3,0.4765625,0.40234375
0435.jpg,lsd,130,70,L1/L2,0.5078125,0.2734375
0436.jpg,lsd,130,177,L5/S1,0.5078125,0.69140625
0436.jpg,lsd,126,148,L4/L5,0.4921875,0.578125
0436.jpg,lsd,127,116,L3/L4,0.49609375,0.453125
0436.jpg,lsd,133,84,L2/L3,0.51953125,0.328125
0436.jpg,lsd,141,54,L1/L2,0.55078125,0.2109375
0437.jpg,lsd,163,184,L5/S1,0.63671875,0.71875
0437.jpg,lsd,160,154,L4/L5,0.625,0.6015625
0437.jpg,lsd,156,120,L3/L4,0.609375,0.46875
0437.jpg,lsd,160,86,L2/L3,0.625,0.3359375
0437.jpg,lsd,164,50,L1/L2,0.640625,0.1953125
0438.jpg,lsd,128,205,L5/S1,0.5,0.80078125
0438.jpg,lsd,128,176,L4/L5,0.5,0.6875
0438.jpg,lsd,128,144,L3/L4,0.5,0.5625
0438.jpg,lsd,134,111,L2/L3,0.5234375,0.43359375
0438.jpg,lsd,142,77,L1/L2,0.5546875,0.30078125
0439.jpg,lsd,138,187,L5/S1,0.5390625,0.73046875
0439.jpg,lsd,131,156,L4/L5,0.51171875,0.609375
0439.jpg,lsd,127,120,L3/L4,0.49609375,0.46875
0439.jpg,lsd,129,90,L2/L3,0.50390625,0.3515625
0439.jpg,lsd,134,54,L1/L2,0.5234375,0.2109375
0441.jpg,lsd,138,177,L5/S1,0.5390625,0.69140625
0441.jpg,lsd,131,153,L4/L5,0.51171875,0.59765625
0441.jpg,lsd,133,122,L3/L4,0.51953125,0.4765625
0441.jpg,lsd,139,89,L2/L3,0.54296875,0.34765625
0441.jpg,lsd,146,59,L1/L2,0.5703125,0.23046875
0442.jpg,lsd,131,182,L5/S1,0.51171875,0.7109375
0442.jpg,lsd,126,152,L4/L5,0.4921875,0.59375
0442.jpg,lsd,124,120,L3/L4,0.484375,0.46875
0442.jpg,lsd,124,90,L2/L3,0.484375,0.3515625
0442.jpg,lsd,129,62,L1/L2,0.50390625,0.2421875
0443.jpg,lsd,144,188,L5/S1,0.5625,0.734375
0443.jpg,lsd,138,164,L4/L5,0.5390625,0.640625
0443.jpg,lsd,140,131,L3/L4,0.546875,0.51171875
0443.jpg,lsd,147,101,L2/L3,0.57421875,0.39453125
0443.jpg,lsd,156,66,L1/L2,0.609375,0.2578125
0444.jpg,lsd,142,180,L5/S1,0.5546875,0.703125
0444.jpg,lsd,128,155,L4/L5,0.5,0.60546875
0444.jpg,lsd,131,121,L3/L4,0.51171875,0.47265625
0444.jpg,lsd,140,88,L2/L3,0.546875,0.34375
0444.jpg,lsd,151,62,L1/L2,0.58984375,0.2421875
0445.jpg,lsd,74,168,L5/S1,0.2890625,0.65625
0445.jpg,lsd,69,142,L4/L5,0.26953125,0.5546875
0445.jpg,lsd,70,114,L3/L4,0.2734375,0.4453125
0445.jpg,lsd,76,83,L2/L3,0.296875,0.32421875
0445.jpg,lsd,86,57,L1/L2,0.3359375,0.22265625
0446.jpg,lsd,100,206,L5/S1,0.390625,0.8046875
0446.jpg,lsd,97,185,L4/L5,0.37890625,0.72265625
0446.jpg,lsd,95,159,L3/L4,0.37109375,0.62109375
0446.jpg,lsd,94,130,L2/L3,0.3671875,0.5078125
0446.jpg,lsd,96,104,L1/L2,0.375,0.40625
0447.jpg,lsd,124,197,L5/S1,0.484375,0.76953125
0447.jpg,lsd,118,171,L4/L5,0.4609375,0.66796875
0447.jpg,lsd,110,138,L3/L4,0.4296875,0.5390625
0447.jpg,lsd,111,110,L2/L3,0.43359375,0.4296875
0447.jpg,lsd,119,81,L1/L2,0.46484375,0.31640625
0448.jpg,lsd,128,187,L5/S1,0.5,0.73046875
0448.jpg,lsd,125,156,L4/L5,0.48828125,0.609375
0448.jpg,lsd,127,124,L3/L4,0.49609375,0.484375
0448.jpg,lsd,132,91,L2/L3,0.515625,0.35546875
0448.jpg,lsd,137,58,L1/L2,0.53515625,0.2265625
0449.jpg,lsd,130,185,L5/S1,0.5078125,0.72265625
0449.jpg,lsd,125,162,L4/L5,0.48828125,0.6328125
0449.jpg,lsd,128,131,L3/L4,0.5,0.51171875
0449.jpg,lsd,138,101,L2/L3,0.5390625,0.39453125
0449.jpg,lsd,146,68,L1/L2,0.5703125,0.265625
0450.jpg,lsd,134,173,L5/S1,0.5234375,0.67578125
0450.jpg,lsd,130,141,L4/L5,0.5078125,0.55078125
0450.jpg,lsd,130,106,L3/L4,0.5078125,0.4140625
0450.jpg,lsd,134,73,L2/L3,0.5234375,0.28515625
0450.jpg,lsd,140,41,L1/L2,0.546875,0.16015625
0451.jpg,lsd,132,171,L5/S1,0.515625,0.66796875
0451.jpg,lsd,126,136,L4/L5,0.4921875,0.53125
0451.jpg,lsd,129,101,L3/L4,0.50390625,0.39453125
0451.jpg,lsd,132,69,L2/L3,0.515625,0.26953125
0451.jpg,lsd,137,37,L1/L2,0.53515625,0.14453125
0452.jpg,lsd,125,180,L5/S1,0.48828125,0.703125
0452.jpg,lsd,120,157,L4/L5,0.46875,0.61328125
0452.jpg,lsd,124,127,L3/L4,0.484375,0.49609375
0452.jpg,lsd,130,98,L2/L3,0.5078125,0.3828125
0452.jpg,lsd,141,69,L1/L2,0.55078125,0.26953125
0453.jpg,lsd,122,182,L5/S1,0.4765625,0.7109375
0453.jpg,lsd,114,162,L4/L5,0.4453125,0.6328125
0453.jpg,lsd,115,132,L3/L4,0.44921875,0.515625
0453.jpg,lsd,123,102,L2/L3,0.48046875,0.3984375
0453.jpg,lsd,134,74,L1/L2,0.5234375,0.2890625
0455.jpg,lsd,141,190,L5/S1,0.55078125,0.7421875
0455.jpg,lsd,140,162,L4/L5,0.546875,0.6328125
0455.jpg,lsd,144,133,L3/L4,0.5625,0.51953125
0455.jpg,lsd,152,104,L2/L3,0.59375,0.40625
0455.jpg,lsd,155,74,L1/L2,0.60546875,0.2890625
0456.jpg,lsd,162,179,L5/S1,0.6328125,0.69921875
0456.jpg,lsd,155,155,L4/L5,0.60546875,0.60546875
0456.jpg,lsd,148,124,L3/L4,0.578125,0.484375
0456.jpg,lsd,146,98,L2/L3,0.5703125,0.3828125
0456.jpg,lsd,152,71,L1/L2,0.59375,0.27734375
0457.jpg,lsd,136,186,L5/S1,0.53125,0.7265625
0457.jpg,lsd,131,160,L4/L5,0.51171875,0.625
0457.jpg,lsd,130,130,L3/L4,0.5078125,0.5078125
0457.jpg,lsd,133,98,L2/L3,0.51953125,0.3828125
0457.jpg,lsd,138,68,L1/L2,0.5390625,0.265625
0458.jpg,lsd,135,203,L5/S1,0.52734375,0.79296875
0458.jpg,lsd,128,174,L4/L5,0.5,0.6796875
0458.jpg,lsd,128,140,L3/L4,0.5,0.546875
0458.jpg,lsd,131,106,L2/L3,0.51171875,0.4140625
0458.jpg,lsd,132,72,L1/L2,0.515625,0.28125
0459.jpg,lsd,106,194,L5/S1,0.4140625,0.7578125
0459.jpg,lsd,98,166,L4/L5,0.3828125,0.6484375
0459.jpg,lsd,94,132,L3/L4,0.3671875,0.515625
0459.jpg,lsd,92,95,L2/L3,0.359375,0.37109375
0459.jpg,lsd,94,64,L1/L2,0.3671875,0.25
0460.jpg,lsd,158,190,L5/S1,0.6171875,0.7421875
0460.jpg,lsd,149,162,L4/L5,0.58203125,0.6328125
0460.jpg,lsd,143,130,L3/L4,0.55859375,0.5078125
0460.jpg,lsd,143,93,L2/L3,0.55859375,0.36328125
0460.jpg,lsd,146,59,L1/L2,0.5703125,0.23046875
0461.jpg,lsd,108,186,L5/S1,0.421875,0.7265625
0461.jpg,lsd,110,156,L4/L5,0.4296875,0.609375
0461.jpg,lsd,112,123,L3/L4,0.4375,0.48046875
0461.jpg,lsd,116,90,L2/L3,0.453125,0.3515625
0461.jpg,lsd,124,61,L1/L2,0.484375,0.23828125
0462.jpg,lsd,126,177,L5/S1,0.4921875,0.69140625
0462.jpg,lsd,119,152,L4/L5,0.46484375,0.59375
0462.jpg,lsd,119,124,L3/L4,0.46484375,0.484375
0462.jpg,lsd,123,97,L2/L3,0.48046875,0.37890625
0462.jpg,lsd,132,70,L1/L2,0.515625,0.2734375
0464.jpg,lsd,131,176,L5/S1,0.51171875,0.6875
0464.jpg,lsd,127,151,L4/L5,0.49609375,0.58984375
0464.jpg,lsd,132,123,L3/L4,0.515625,0.48046875
0464.jpg,lsd,141,92,L2/L3,0.55078125,0.359375
0464.jpg,lsd,149,63,L1/L2,0.58203125,0.24609375
0466.jpg,lsd,114,188,L5/S1,0.4453125,0.734375
0466.jpg,lsd,107,164,L4/L5,0.41796875,0.640625
0466.jpg,lsd,106,136,L3/L4,0.4140625,0.53125
0466.jpg,lsd,112,105,L2/L3,0.4375,0.41015625
0466.jpg,lsd,121,77,L1/L2,0.47265625,0.30078125
0467.jpg,lsd,143,176,L5/S1,0.55859375,0.6875
0467.jpg,lsd,139,150,L4/L5,0.54296875,0.5859375
0467.jpg,lsd,138,119,L3/L4,0.5390625,0.46484375
0467.jpg,lsd,139,82,L2/L3,0.54296875,0.3203125
0467.jpg,lsd,142,50,L1/L2,0.5546875,0.1953125
0468.jpg,lsd,118,178,L5/S1,0.4609375,0.6953125
0468.jpg,lsd,120,150,L4/L5,0.46875,0.5859375
0468.jpg,lsd,125,120,L3/L4,0.48828125,0.46875
0468.jpg,lsd,128,86,L2/L3,0.5,0.3359375
0468.jpg,lsd,131,54,L1/L2,0.51171875,0.2109375
0469.jpg,lsd,114,183,L5/S1,0.4453125,0.71484375
0469.jpg,lsd,117,157,L4/L5,0.45703125,0.61328125
0469.jpg,lsd,126,128,L3/L4,0.4921875,0.5
0469.jpg,lsd,141,99,L2/L3,0.55078125,0.38671875
0469.jpg,lsd,150,68,L1/L2,0.5859375,0.265625
0470.jpg,lsd,112,195,L5/S1,0.4375,0.76171875
0470.jpg,lsd,106,172,L4/L5,0.4140625,0.671875
0470.jpg,lsd,108,141,L3/L4,0.421875,0.55078125
0470.jpg,lsd,116,112,L2/L3,0.453125,0.4375
0470.jpg,lsd,127,80,L1/L2,0.49609375,0.3125
0471.jpg,lsd,72,191,L5/S1,0.28125,0.74609375
0471.jpg,lsd,63,164,L4/L5,0.24609375,0.640625
0471.jpg,lsd,65,133,L3/L4,0.25390625,0.51953125
0471.jpg,lsd,72,100,L2/L3,0.28125,0.390625
0471.jpg,lsd,83,68,L1/L2,0.32421875,0.265625
0472.jpg,lsd,106,181,L5/S1,0.4140625,0.70703125
0472.jpg,lsd,96,158,L4/L5,0.375,0.6171875
0472.jpg,lsd,88,130,L3/L4,0.34375,0.5078125
0472.jpg,lsd,90,101,L2/L3,0.3515625,0.39453125
0472.jpg,lsd,97,70,L1/L2,0.37890625,0.2734375
0473.jpg,lsd,142,202,L5/S1,0.5546875,0.7890625
0473.jpg,lsd,138,175,L4/L5,0.5390625,0.68359375
0473.jpg,lsd,137,140,L3/L4,0.53515625,0.546875
0473.jpg,lsd,143,103,L2/L3,0.55859375,0.40234375
0473.jpg,lsd,149,69,L1/L2,0.58203125,0.26953125
0474.jpg,lsd,110,183,L5/S1,0.4296875,0.71484375
0474.jpg,lsd,101,159,L4/L5,0.39453125,0.62109375
0474.jpg,lsd,98,131,L3/L4,0.3828125,0.51171875
0474.jpg,lsd,102,104,L2/L3,0.3984375,0.40625
0474.jpg,lsd,111,78,L1/L2,0.43359375,0.3046875
0475.jpg,lsd,81,185,L5/S1,0.31640625,0.72265625
0475.jpg,lsd,82,160,L4/L5,0.3203125,0.625
0475.jpg,lsd,89,128,L3/L4,0.34765625,0.5
0475.jpg,lsd,100,98,L2/L3,0.390625,0.3828125
0475.jpg,lsd,109,68,L1/L2,0.42578125,0.265625
0476.jpg,lsd,93,179,L5/S1,0.36328125,0.69921875
0476.jpg,lsd,86,154,L4/L5,0.3359375,0.6015625
0476.jpg,lsd,89,122,L3/L4,0.34765625,0.4765625
0476.jpg,lsd,97,92,L2/L3,0.37890625,0.359375
0476.jpg,lsd,105,60,L1/L2,0.41015625,0.234375
0477.jpg,lsd,126,198,L5/S1,0.4921875,0.7734375
0477.jpg,lsd,120,173,L4/L5,0.46875,0.67578125
0477.jpg,lsd,122,144,L3/L4,0.4765625,0.5625
0477.jpg,lsd,126,116,L2/L3,0.4921875,0.453125
0477.jpg,lsd,136,87,L1/L2,0.53125,0.33984375
0479.jpg,lsd,120,171,L5/S1,0.46875,0.66796875
0479.jpg,lsd,114,145,L4/L5,0.4453125,0.56640625
0479.jpg,lsd,111,117,L3/L4,0.43359375,0.45703125
0479.jpg,lsd,116,86,L2/L3,0.453125,0.3359375
0479.jpg,lsd,126,59,L1/L2,0.4921875,0.23046875
0482.jpg,lsd,159,182,L5/S1,0.62109375,0.7109375
0482.jpg,lsd,158,163,L4/L5,0.6171875,0.63671875
0482.jpg,lsd,164,135,L3/L4,0.640625,0.52734375
0482.jpg,lsd,168,105,L2/L3,0.65625,0.41015625
0482.jpg,lsd,170,78,L1/L2,0.6640625,0.3046875
0484.jpg,lsd,134,184,L5/S1,0.5234375,0.71875
0484.jpg,lsd,131,160,L4/L5,0.51171875,0.625
0484.jpg,lsd,134,130,L3/L4,0.5234375,0.5078125
0484.jpg,lsd,138,101,L2/L3,0.5390625,0.39453125
0484.jpg,lsd,142,72,L1/L2,0.5546875,0.28125
0486.jpg,lsd,128,180,L5/S1,0.5,0.703125
0486.jpg,lsd,126,148,L4/L5,0.4921875,0.578125
0486.jpg,lsd,130,116,L3/L4,0.5078125,0.453125
0486.jpg,lsd,135,84,L2/L3,0.52734375,0.328125
0486.jpg,lsd,140,48,L1/L2,0.546875,0.1875
0487.jpg,lsd,127,183,L5/S1,0.49609375,0.71484375
0487.jpg,lsd,115,157,L4/L5,0.44921875,0.61328125
0487.jpg,lsd,110,128,L3/L4,0.4296875,0.5
0487.jpg,lsd,110,92,L2/L3,0.4296875,0.359375
0487.jpg,lsd,114,58,L1/L2,0.4453125,0.2265625
0488.jpg,lsd,99,199,L5/S1,0.38671875,0.77734375
0488.jpg,lsd,97,176,L4/L5,0.37890625,0.6875
0488.jpg,lsd,96,142,L3/L4,0.375,0.5546875
0488.jpg,lsd,101,112,L2/L3,0.39453125,0.4375
0488.jpg,lsd,108,80,L1/L2,0.421875,0.3125
0492.jpg,lsd,148,194,L5/S1,0.578125,0.7578125
0492.jpg,lsd,146,166,L4/L5,0.5703125,0.6484375
0492.jpg,lsd,146,134,L3/L4,0.5703125,0.5234375
0492.jpg,lsd,153,100,L2/L3,0.59765625,0.390625
0492.jpg,lsd,160,68,L1/L2,0.625,0.265625
0493.jpg,lsd,128,199,L5/S1,0.5,0.77734375
0493.jpg,lsd,123,172,L4/L5,0.48046875,0.671875
0493.jpg,lsd,124,136,L3/L4,0.484375,0.53125
0493.jpg,lsd,129,99,L2/L3,0.50390625,0.38671875
0493.jpg,lsd,135,62,L1/L2,0.52734375,0.2421875
0494.jpg,lsd,128,181,L5/S1,0.5,0.70703125
0494.jpg,lsd,126,153,L4/L5,0.4921875,0.59765625
0494.jpg,lsd,130,124,L3/L4,0.5078125,0.484375
0494.jpg,lsd,142,98,L2/L3,0.5546875,0.3828125
0494.jpg,lsd,141,65,L1/L2,0.55078125,0.25390625
0495.jpg,lsd,151,180,L5/S1,0.58984375,0.703125
0495.jpg,lsd,141,159,L4/L5,0.55078125,0.62109375
0495.jpg,lsd,134,127,L3/L4,0.5234375,0.49609375
0495.jpg,lsd,136,98,L2/L3,0.53125,0.3828125
0495.jpg,lsd,139,69,L1/L2,0.54296875,0.26953125
0496.jpg,lsd,146,184,L5/S1,0.5703125,0.71875
0496.jpg,lsd,146,158,L4/L5,0.5703125,0.6171875
0496.jpg,lsd,145,131,L3/L4,0.56640625,0.51171875
0496.jpg,lsd,144,103,L2/L3,0.5625,0.40234375
0496.jpg,lsd,142,72,L1/L2,0.5546875,0.28125
0497.jpg,lsd,126,176,L5/S1,0.4921875,0.6875
0497.jpg,lsd,113,158,L4/L5,0.44140625,0.6171875
0497.jpg,lsd,108,133,L3/L4,0.421875,0.51953125
0497.jpg,lsd,107,106,L2/L3,0.41796875,0.4140625
0497.jpg,lsd,114,77,L1/L2,0.4453125,0.30078125
0499.jpg,lsd,132,194,L5/S1,0.515625,0.7578125
0499.jpg,lsd,132,164,L4/L5,0.515625,0.640625
0499.jpg,lsd,138,131,L3/L4,0.5390625,0.51171875
0499.jpg,lsd,144,96,L2/L3,0.5625,0.375
0499.jpg,lsd,146,62,L1/L2,0.5703125,0.2421875
0500.jpg,lsd,144,186,L5/S1,0.5625,0.7265625
0500.jpg,lsd,146,157,L4/L5,0.5703125,0.61328125
0500.jpg,lsd,152,127,L3/L4,0.59375,0.49609375
0500.jpg,lsd,161,93,L2/L3,0.62890625,0.36328125
0500.jpg,lsd,161,62,L1/L2,0.62890625,0.2421875
0501.jpg,lsd,126,180,L5/S1,0.4921875,0.703125
0501.jpg,lsd,113,161,L4/L5,0.44140625,0.62890625
0501.jpg,lsd,111,136,L3/L4,0.43359375,0.53125
0501.jpg,lsd,118,107,L2/L3,0.4609375,0.41796875
0501.jpg,lsd,129,78,L1/L2,0.50390625,0.3046875
0502.jpg,lsd,144,172,L5/S1,0.5625,0.671875
0502.jpg,lsd,138,149,L4/L5,0.5390625,0.58203125
0502.jpg,lsd,135,125,L3/L4,0.52734375,0.48828125
0502.jpg,lsd,137,92,L2/L3,0.53515625,0.359375
0502.jpg,lsd,144,60,L1/L2,0.5625,0.234375
0503.jpg,lsd,122,200,L5/S1,0.4765625,0.78125
0503.jpg,lsd,126,173,L4/L5,0.4921875,0.67578125
0503.jpg,lsd,126,148,L3/L4,0.4921875,0.578125
0503.jpg,lsd,130,117,L2/L3,0.5078125,0.45703125
0503.jpg,lsd,134,89,L1/L2,0.5234375,0.34765625
0504.jpg,lsd,142,194,L5/S1,0.5546875,0.7578125
0504.jpg,lsd,134,163,L4/L5,0.5234375,0.63671875
0504.jpg,lsd,132,128,L3/L4,0.515625,0.5
0504.jpg,lsd,134,96,L2/L3,0.5234375,0.375
0504.jpg,lsd,137,63,L1/L2,0.53515625,0.24609375
0505.jpg,lsd,128,182,L5/S1,0.5,0.7109375
0505.jpg,lsd,122,151,L4/L5,0.4765625,0.58984375
0505.jpg,lsd,128,124,L3/L4,0.5,0.484375
0505.jpg,lsd,136,97,L2/L3,0.53125,0.37890625
0505.jpg,lsd,146,66,L1/L2,0.5703125,0.2578125
0506.jpg,lsd,132,199,L5/S1,0.515625,0.77734375
0506.jpg,lsd,130,164,L4/L5,0.5078125,0.640625
0506.jpg,lsd,134,129,L3/L4,0.5234375,0.50390625
0506.jpg,lsd,140,93,L2/L3,0.546875,0.36328125
0506.jpg,lsd,144,60,L1/L2,0.5625,0.234375
0507.jpg,lsd,115,190,L5/S1,0.44921875,0.7421875
0507.jpg,lsd,119,167,L4/L5,0.46484375,0.65234375
0507.jpg,lsd,118,139,L3/L4,0.4609375,0.54296875
0507.jpg,lsd,128,106,L2/L3,0.5,0.4140625
0507.jpg,lsd,133,75,L1/L2,0.51953125,0.29296875
0508.jpg,lsd,142,191,L5/S1,0.5546875,0.74609375
0508.jpg,lsd,139,164,L4/L5,0.54296875,0.640625
0508.jpg,lsd,140,133,L3/L4,0.546875,0.51953125
0508.jpg,lsd,145,101,L2/L3,0.56640625,0.39453125
0508.jpg,lsd,152,72,L1/L2,0.59375,0.28125
0509.jpg,lsd,118,163,L5/S1,0.4609375,0.63671875
0509.jpg,lsd,118,136,L4/L5,0.4609375,0.53125
0509.jpg,lsd,118,105,L3/L4,0.4609375,0.41015625
0509.jpg,lsd,127,76,L2/L3,0.49609375,0.296875
0509.jpg,lsd,135,47,L1/L2,0.52734375,0.18359375
0510.jpg,lsd,121,198,L5/S1,0.47265625,0.7734375
0510.jpg,lsd,113,177,L4/L5,0.44140625,0.69140625
0510.jpg,lsd,110,148,L3/L4,0.4296875,0.578125
0510.jpg,lsd,116,118,L2/L3,0.453125,0.4609375
0510.jpg,lsd,124,90,L1/L2,0.484375,0.3515625
0512.jpg,lsd,99,198,L5/S1,0.38671875,0.7734375
0512.jpg,lsd,97,177,L4/L5,0.37890625,0.69140625
0512.jpg,lsd,99,148,L3/L4,0.38671875,0.578125
0512.jpg,lsd,105,118,L2/L3,0.41015625,0.4609375
0512.jpg,lsd,115,92,L1/L2,0.44921875,0.359375
0514.jpg,lsd,135,190,L5/S1,0.52734375,0.7421875
0514.jpg,lsd,133,163,L4/L5,0.51953125,0.63671875
0514.jpg,lsd,138,132,L3/L4,0.5390625,0.515625
0514.jpg,lsd,145,104,L2/L3,0.56640625,0.40625
0514.jpg,lsd,154,74,L1/L2,0.6015625,0.2890625
0516.jpg,lsd,150,192,L5/S1,0.5859375,0.75
0516.jpg,lsd,147,172,L4/L5,0.57421875,0.671875
0516.jpg,lsd,143,143,L3/L4,0.55859375,0.55859375
0516.jpg,lsd,144,112,L2/L3,0.5625,0.4375
0516.jpg,lsd,147,86,L1/L2,0.57421875,0.3359375
0517.jpg,lsd,127,179,L5/S1,0.49609375,0.69921875
0517.jpg,lsd,121,151,L4/L5,0.47265625,0.58984375
0517.jpg,lsd,119,122,L3/L4,0.46484375,0.4765625
0517.jpg,lsd,122,90,L2/L3,0.4765625,0.3515625
